bioproject_accession	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	Library	biosample_accession
PRJNA518082	oro160525	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160525_L001_R1_001.fastq.gz	oro160525_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160526	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160526_L001_R1_001.fastq.gz	oro160526_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160527	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160527_L001_R1_001.fastq.gz	oro160527_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160528	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160528_L001_R1_001.fastq.gz	oro160528_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160529	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160529_L001_R1_001.fastq.gz	oro160529_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160530	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160530_L001_R1_001.fastq.gz	oro160530_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160531	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160531_L001_R1_001.fastq.gz	oro160531_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160534	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160534_L001_R1_001.fastq.gz	oro160534_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160535	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160535_L001_R1_001.fastq.gz	oro160535_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160536	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160536_L001_R1_001.fastq.gz	oro160536_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160537	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160537_L001_R1_001.fastq.gz	oro160537_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160538	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160538_L001_R1_001.fastq.gz	oro160538_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160539	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160539_L001_R1_001.fastq.gz	oro160539_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160540	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160540_L001_R1_001.fastq.gz	oro160540_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160541	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160541_L001_R1_001.fastq.gz	oro160541_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160542	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160542_L001_R1_001.fastq.gz	oro160542_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160543	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160543_L001_R1_001.fastq.gz	oro160543_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160544	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160544_L001_R1_001.fastq.gz	oro160544_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160545	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160545_L001_R1_001.fastq.gz	oro160545_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160546	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160546_L001_R1_001.fastq.gz	oro160546_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160547	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160547_L001_R1_001.fastq.gz	oro160547_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160548	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160548_L001_R1_001.fastq.gz	oro160548_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160550	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160550_L001_R1_001.fastq.gz	oro160550_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160551	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160551_L001_R1_001.fastq.gz	oro160551_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160552	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160552_L001_R1_001.fastq.gz	oro160552_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160553	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160553_L001_R1_001.fastq.gz	oro160553_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160554	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160554_L001_R1_001.fastq.gz	oro160554_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160555	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160555_L001_R1_001.fastq.gz	oro160555_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160556	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160556_L001_R1_001.fastq.gz	oro160556_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160557	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160557_L001_R1_001.fastq.gz	oro160557_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160558	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160558_L001_R1_001.fastq.gz	oro160558_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160559	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160559_L001_R1_001.fastq.gz	oro160559_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160560	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160560_L001_R1_001.fastq.gz	oro160560_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160561	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160561_L001_R1_001.fastq.gz	oro160561_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160562	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160562_L001_R1_001.fastq.gz	oro160562_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160563	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160563_L001_R1_001.fastq.gz	oro160563_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160564	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160564_L001_R1_001.fastq.gz	oro160564_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160565	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160565_L001_R1_001.fastq.gz	oro160565_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160566	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160566_L001_R1_001.fastq.gz	oro160566_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160567	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160567_L001_R1_001.fastq.gz	oro160567_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160568	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160568_L001_R1_001.fastq.gz	oro160568_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160569	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160569_L001_R1_001.fastq.gz	oro160569_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160570	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160570_L001_R1_001.fastq.gz	oro160570_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160571	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160571_L001_R1_001.fastq.gz	oro160571_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160572	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160572_L001_R1_001.fastq.gz	oro160572_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160573	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160573_L001_R1_001.fastq.gz	oro160573_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160574	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160574_L001_R1_001.fastq.gz	oro160574_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160575	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160575_L001_R1_001.fastq.gz	oro160575_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160576	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160576_L001_R1_001.fastq.gz	oro160576_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160577	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160577_L001_R1_001.fastq.gz	oro160577_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160578	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160578_L001_R1_001.fastq.gz	oro160578_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160579	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160579_L001_R1_001.fastq.gz	oro160579_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160580	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160580_L001_R1_001.fastq.gz	oro160580_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160581	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160581_L001_R1_001.fastq.gz	oro160581_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160584	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160584_L001_R1_001.fastq.gz	oro160584_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160585	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160585_L001_R1_001.fastq.gz	oro160585_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160586	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160586_L001_R1_001.fastq.gz	oro160586_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160587	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160587_L001_R1_001.fastq.gz	oro160587_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160588	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160588_L001_R1_001.fastq.gz	oro160588_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160589	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160589_L001_R1_001.fastq.gz	oro160589_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160590	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160590_L001_R1_001.fastq.gz	oro160590_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160591	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160591_L001_R1_001.fastq.gz	oro160591_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160592	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160592_L001_R1_001.fastq.gz	oro160592_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160593	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160593_L001_R1_001.fastq.gz	oro160593_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160594	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160594_L001_R1_001.fastq.gz	oro160594_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160595	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160595_L001_R1_001.fastq.gz	oro160595_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160596	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160596_L001_R1_001.fastq.gz	oro160596_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160597	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160597_L001_R1_001.fastq.gz	oro160597_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160598	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160598_L001_R1_001.fastq.gz	oro160598_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160599	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160599_L001_R1_001.fastq.gz	oro160599_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160600	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160600_L001_R1_001.fastq.gz	oro160600_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160601	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160601_L001_R1_001.fastq.gz	oro160601_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160603	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160603_L001_R1_001.fastq.gz	oro160603_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160604	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160604_L001_R1_001.fastq.gz	oro160604_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160605	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160605_L001_R1_001.fastq.gz	oro160605_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160606	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160606_L001_R1_001.fastq.gz	oro160606_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160607	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160607_L001_R1_001.fastq.gz	oro160607_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160608	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160608_L001_R1_001.fastq.gz	oro160608_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160609	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160609_L001_R1_001.fastq.gz	oro160609_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160610	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160610_L001_R1_001.fastq.gz	oro160610_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160611	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160611_L001_R1_001.fastq.gz	oro160611_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160612	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160612_L001_R1_001.fastq.gz	oro160612_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160613	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160613_L001_R1_001.fastq.gz	oro160613_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160614	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160614_L001_R1_001.fastq.gz	oro160614_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160615	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160615_L001_R1_001.fastq.gz	oro160615_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160616	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160616_L001_R1_001.fastq.gz	oro160616_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160617	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160617_L001_R1_001.fastq.gz	oro160617_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160618	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160618_L001_R1_001.fastq.gz	oro160618_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160619	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160619_L001_R1_001.fastq.gz	oro160619_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160620	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160620_L001_R1_001.fastq.gz	oro160620_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160621	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160621_L001_R1_001.fastq.gz	oro160621_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160622	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160622_L001_R1_001.fastq.gz	oro160622_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160623	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160623_L001_R1_001.fastq.gz	oro160623_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160624	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160624_L001_R1_001.fastq.gz	oro160624_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160625	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160625_L001_R1_001.fastq.gz	oro160625_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160626	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160626_L001_R1_001.fastq.gz	oro160626_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160627	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160627_L001_R1_001.fastq.gz	oro160627_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160628	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160628_L001_R1_001.fastq.gz	oro160628_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160629	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160629_L001_R1_001.fastq.gz	oro160629_L001_R2_001.fastq.gz	libB	SUB5131058
